date,duration,title,content,link
2024-01-08,00:01:40,国内联播快讯,"全国铁路1月10日起实行新的列车运行图
记者今天（1月8日）从国铁集团获悉，1月10日零时起，全国铁路将实行新列车运行图。调图后，全国铁路每日安排旅客列车11149列，较现图增加233列。每日开行货物列车22264列，较现图增加40列。新增客运列车车票已经开始发售。
2024年春运期间民航运输旅客量将达到8000万人次
记者今天（1月8日）从中国民航局了解到，2024年春运期间，预计全国民航日均保障航班将达到1.65万班，运输旅客量将达到8000万人次。
《法律援助法实施工作办法》发布
最高法、司法部等四部门日前联合发布《法律援助法实施工作办法》，要求办案机关及时依法告知有关当事人申请法律援助、变更开庭日期、强制措施等重要信息；要求司法行政机关通过多种方式监管法律援助服务质量，维护有关当事人的合法权益。
广西龙门大桥顺利合龙
今天（1月8日），广西滨海公路龙门大桥顺利合龙。龙门大桥位于钦州境内，项目路线全长约7.6公里，建成通车后，北部湾沿海的钦州、防城港行车时间将由原来的一个半小时缩短至25分钟左右。
电视剧《大江大河之岁月如歌》今晚播出
电视剧《大江大河》系列第三部《大江大河之岁月如歌》今晚（1月8日）在总台央视综合频道黄金时间播出。该剧讲述了普通百姓的奋斗故事，传递出昂扬向上、砥砺奋进的时代精神。",https://tv.cctv.com/2024/01/08/VIDExQS1vQQjEEdFef4Te64o240108.shtml
2024-01-09,00:01:14,国内联播快讯,"全国油气产量当量连续7年保持快速增长势头
国家能源局今天（1月9日）发布数据显示，2023年，国内油气产量当量超过3.9亿吨，连续7年保持千万吨级快速增长势头，年均增幅达1170万吨油当量。2023年，全国原油产量达到2.08亿吨，与2022年相比增产300万吨以上，全国天然气产量达2300亿立方米，连续7年保持百亿立方米增产势头。
多举措支持广州南沙放宽市场准入与加强监管体制改革
今天（1月9日），国家发展改革委、商务部、市场监管总局联合出台多项举措，从提升种业行业准入效能、放宽医药和医疗器械市场准入等方面，支持广州南沙放宽市场准入与加强监管体制改革。
东航C919大飞机开始执飞第二条定期商业航线
东航C919大飞机今天（1月9日）开始执行上海虹桥至北京大兴航线的商业航班。这是继上海虹桥至成都天府航线常态化商业运营之后，东航C919大飞机执飞的第二条定期商业航线。",https://tv.cctv.com/2024/01/09/VIDEgQK3R7dFc0yIVD4OdMxc240109.shtml
2024-01-10,00:01:57,国内联播快讯,"2023年全国农村低收入人口和脱贫人口参保率稳定在99.9%以上
记者从国家医保局了解到，2023年，全国农村低收入人口和脱贫人口参保率稳定在99.9%以上。为了守好群众“救命钱”，医保基金监管检查核查75万家医药机构，处理36.3万家，追回医保基金171.5亿元。
嫦娥六号探测器运抵文昌航天发射场
来自国家航天局消息，探月四期嫦娥六号探测器已运抵中国文昌航天发射场，计划于今年上半年实施发射。嫦娥六号任务将突破月球逆行轨道设计与控制、月背智能采样和月背起飞上升等关键技术，实施月球背面自动采样返回，同时开展着陆区科学探测和国际合作。
我国高铁运营里程达到4.5万公里
记者从国铁集团获悉，2023年，全国铁路新增运营里程3637公里，其中高铁2776公里。截至2023年底，全国铁路营业总里程达到15.9万公里，其中高铁4.5万公里。
全球最大B型LNG船用燃料舱在辽宁大连交付
今天（1月10日），由中国船舶大连造船装备公司建造的单舱全球最大舱容13000立方米B型LNG燃料舱正式完工交付。与传统燃料舱相比，B型舱具有容量大、建造灵活等特点。
博鳌亚洲论坛发布2023年度创新报告
《博鳌亚洲论坛创新报告2023》今天（1月10日）发布。报告显示，在新一轮科技革命的主要技术领域，亚洲各国的创新数量、质量及产业化水平处于加速提升的趋势，中国在生命健康与生物制药、数字智能技术等领域的技术创新数量和质量均位居世界前列。",https://tv.cctv.com/2024/01/10/VIDEIdqkA8MunYQKNMZuOco0240110.shtml
2024-01-11,00:03:29,国内联播快讯,"《关于推进儿童医疗卫生服务高质量发展的意见》发布
国家卫生健康委等十部门昨天（1月10日）发布《关于推进儿童医疗卫生服务高质量发展的意见》，提出到2025年，儿科医疗资源配置和服务均衡性逐步提高，每千名儿童拥有儿科执业（助理）医师数达到0.87人、床位数达到2.5张。
审计促进增收节支和挽回损失3600多亿元
今天（1月11日），记者从审计署了解到，2023年1月至11月，全国审计共促进增收节支和挽回损失3600多亿元，健全完善规章制度1.6万多项。
国家防灾减灾救灾委员会办公室工作组赴地方指导冬春救助工作
国家防灾减灾救灾委员会办公室、应急管理部派出多个工作组，赴黑龙江、山西等17个省份，特别是近期发生地震和低温雨雪冰冻灾害的地区，实地调研了解灾区倒损住房恢复重建、受灾群众过渡期安置和冬季取暖保障等工作，确保受灾群众安全温暖过冬。
2023年全国机动车保有量达4.35亿辆
据公安部最新统计，截至2023年底，全国机动车保有量达4.35亿辆，其中，新能源汽车保有量已达2041万辆，呈高速增长态势。2023年全年，全国共新注册登记汽车2456万辆，新注册登记量已连续10年超过2000万辆。
深中通道钢桥面沥青铺装完成
今天（1月11日），粤港澳大湾区核心交通枢纽——深中通道完成钢桥面沥青铺装，铺装总面积38万平方米。同时机电、房建、交安及其他附属工程加快推进，预计今年6月底深中通道将具备通车条件。
全球海拔最高大型抽水蓄能电站开工建设
今天（1月11日），四川甘孜雅砻江道孚抽水蓄能电站开工建设。项目场址海拔4300米，是全球海拔最高的大型抽水蓄能电站，设计年发电量约30亿千瓦时。建成后，每天可存储电量1260万千瓦时，可满足200万户家庭一天的用电需求。
宁夏开通首个铁海联运图定国际货运班列
今天（1月11日），宁夏—天津港“一单制”铁海联运图定班列开通。班列具备定点、定线、定车次、定时等特点，全程运行时间33小时34分钟，较原有模式缩短15小时，该班列的开通将有效保障宁夏国际货运通道的畅通。
2025年第九届亚冬会口号会徽和吉祥物正式发布
今天（1月11日），2025年第九届亚洲冬季运动会口号、会徽、吉祥物在黑龙江哈尔滨发布。本届赛会口号为“冰雪同梦，亚洲同心”、会徽“超越”、吉祥物“滨滨”和“妮妮”同步亮相。这标志着本届亚冬会各项筹备工作进入新的阶段。
《非遗里的中国》年度盛典暨第二季启动
中央广播电视总台与文化和旅游部联合推出的大型文化节目《非遗里的中国》年度盛典暨第二季启动仪式今天（1月11日）在上海举行。盛典集聚了全国近千位非遗传承人，对第一季播出的特色非遗项目进行集中展示。节目将于春节期间在总台央视综合频道黄金时段播出。",https://tv.cctv.com/2024/01/11/VIDEvLUaWVbdDgmtbqqnGhlk240111.shtml
2024-01-12,00:02:58,国内联播快讯,"春运火车票今日开始发售
2024年春运从1月26日开始。今天（1月12日）起，旅客可以在12306网站或车站售票窗口购买春运首日火车票。今年春运，12306售票系统新增起售时间提醒、信息预填、务工人员和学生预售专区等服务，提高旅客购票效率。
我国连续11年成为全球最大网络零售市场
商务部数据显示，我国电子商务交易总额由2018年的31.63万亿元增长至2022年的43.83万亿元，实物商品网上零售额占社会消费品零售总额的比重超过四分之一，我国连续11年成为全球最大网络零售市场。
渤海油田2023年油气产量创新高
今天（1月12日），中国海油发布消息，国内最大原油生产基地——渤海油田2023年油气产量超3680万吨，创历史最高水平。新增原油产量近230万吨，占全国原油总增量的50%左右，有力夯实了我国油气稳产增产的基础。
我国全面推开紧密型县域医共体建设
记者今天（1月12日）从国家卫生健康委获悉，今年6月底前，我国将以省为单位全面推开紧密型县域医共体建设，从单个机构的发展转向县域医疗卫生体系整体发展，提升基层防病治病和健康管理能力。到2027年底，基本实现紧密型县域医共体全覆盖。
雄安综合保税区一期通过验收
今天（1月12日），雄安综合保税区一期项目通过海关总署等7部委联合验收，即将封关运行。该综保区规划面积0.63平方公里，此次申请封关验收的一期面积0.41平方公里。目前，已签约入驻38个项目，已开工4个项目。
第十四届全国冬季运动会部分赛事展开
第十四届全国冬季运动会速度滑冰（公开组）和短道速滑（青年组）的比赛，昨天（1月11日）起在内蒙古举行。首个比赛日共决出四枚金牌。此外，花样滑冰（青年组）的比赛也将于1月17日起举行。
《宗师列传·唐宋八大家》浙江篇开机 《大运河之歌》超高清版启播
中央广播电视总台大型文化综艺节目《宗师列传·唐宋八大家》浙江篇今天（1月12日）在杭州开机，节目让观众沉浸式感受苏轼等多位大家的人格力量。大型纪录片《大运河之歌》超高清版今天通过总台“百城千屏”项目同步启播，该片生动展现了大运河承载的深厚文化价值和精神内涵。
《高端访谈》栏目将播出对马尔代夫总统穆伊兹独家专访
今晚（1月12日）总台央视新闻频道《高端访谈》栏目将播出对马尔代夫总统穆伊兹的独家专访。穆伊兹赞赏两国关系提升为全面战略合作伙伴关系，并表示中马两国友谊将向更长远、更崇高的方向发展。节目还将在央视新闻、央视频、央视网等新媒体平台同步上线。",https://tv.cctv.com/2024/01/12/VIDEf7QYJi2vco1VboZKyp3H240112.shtml
2024-01-13,00:04:19,国内联播快讯,"2023年前11个月地方国企营业收入同比增长近6%
国务院国资委最新数据显示，2023年前11个月，地方国企营业收入突破35万亿元，同比增长近6%，研发经费投入超过4800亿元，同比增长16.7%。2024年底前，各地国有企业力争完成新一轮改革70%以上的主体任务。
地级及以上城市将建立房地产融资协调机制
住房城乡建设部和金融监管总局近日联合印发通知，明确要求在地级及以上城市建立城市房地产融资协调机制，研判房地产市场形势和房地产融资需求，协调解决房地产融资中存在的困难和问题，提出可以给予融资支持的房地产项目名单，推送金融机构，做好融资支持。
各地加快推进适老化无障碍出行服务
交通运输部、国家铁路局等六部门近日发布通知，要求各地进一步加强适老化无障碍出行服务，包括加快推广应用低地板及低入口城市公交车，保留使用现金、刷卡、纸质票证等方式，优先给老年人安排下铺等。
今年春运全社会跨区域人员流动量将创历史新高
记者从交通运输部获悉，今年春运期间，全社会跨区域人员流动量将创历史新高，能源物资、民生物资、春耕备耕物资等运输需求旺盛。交通部门将全力确保平安便捷出行，物流畅通高效。
80余万支青年突击队奋斗在国家需要主战场
今天（1月13日）是我国第一支青年突击队成立70周年。共青团中央部署各级团组织发动各行各业青年突击队，在国家重大工程建设、核心技术攻关、应急处置等任务中，勇挑重担、冲锋在前。自2020年以来，有80余万支青年突击队奋斗在国家需要的各个主战场。
2024年“CR450”动车组将完成样车制造
记者从国铁集团获悉，2024年，国家“十四五”规划重点项目——“CR450”动车组将完成样车制造并开展一系列试验。2023年，“CR450”动车组新技术部件已完成单列时速453公里、相对交会时速891公里运行条件下的性能验证试验。
我国第五座南极科考站主楼主体结构封顶
今天（1月13日），正在建设中的我国第五座南极科考站——罗斯海新站完成主楼最后一根钢梁吊装，新站主楼主体结构实现封顶。罗斯海新站主体设计为南十字星造型，建成后预计可容纳80名考察人员。新站计划在2月初完成建设。
2023年福建对共建“一带一路”国家进出口首破万亿
据厦门海关统计，福建对共建“一带一路”国家贸易连续8年保持增长，2023年进出口总额达10089.2亿元人民币，同比增长2.6%，创历史新高。
第十四届全国冬季运动会群众比赛开赛
第十四届全国冬季运动会群众比赛今天（1月13日）在内蒙古呼和浩特举行。比赛为期两天，设置速度滑冰、越野滑雪两个大项，来自全国各地的300余名群众选手参赛。这也是我国冬运会首次设置群众比赛。 
总台CMG第二届中国电视剧年度盛典举行
中央广播电视总台CMG第二届中国电视剧年度盛典昨天（1月12日）举行，多部电视剧和个人分获“年度大剧”“年度融合传播大剧”以及年度编剧、导演、男女演员和终身成就艺术家等荣誉。中国电视剧精品制播联盟还启动人才培养等多项助力行业高质量发展计划。盛典实况将于春节期间在总台上线播出。
2024“新春祝福”系列主题音乐会亮相国家大剧院
“新春祝福之龙腾虎跃”系列主题音乐会昨晚（1月12日）在国家大剧院开启。从1月12日—2月3日，11场精彩纷呈的主题音乐会将陆续上演，涵盖交响乐、民族管弦乐、合唱等多种艺术形式，为观众奉上迎新春文化大餐。
超70万只候鸟飞抵鄱阳湖越冬
鄱阳湖是亚洲最大的候鸟越冬栖息地。截至目前，鄱阳湖越冬候鸟数量已超70万只，种类50多种。近年来，鄱阳湖实行全面禁捕退捕、候鸟保护专项整治行动等，生态环境逐渐改善，越冬候鸟逐年增加。",https://tv.cctv.com/2024/01/13/VIDEl6Dv7zdrGpluWl958A8k240113.shtml
2024-01-14,00:02:12,国内联播快讯,"南水北调工程2023年超额完成年度调水任务
记者从水利部了解到，2023年，南水北调东、中线一期工程调水85.37亿立方米，超额完成年度调水任务。水质全年稳定达标。南水北调东、中线一期工程全面通水至今，已累计调水超过680亿立方米，直接受益人口超过1.76亿人。
邮政快递合作服务已覆盖全国七成以上建制村
中国邮政集团有限公司今天（1月14日）发布数据，2023年，邮政和快递企业合作服务的建制村覆盖率达75%，快递进村业务量达27亿件。
全国总工会印发《女职工数字技能提升方案》
全国总工会日前印发《女职工数字技能提升方案》，从构建女职工数字技能学习培训服务体系、大力培养女职工数字创新创造能力等五方面，加大数字时代的知识型、技能型、创新型女职工培养力度。
胜利油田2023年原油产量超2345万吨
记者日前从中国石化获悉，胜利油田2023年生产原油达2345.12万吨，同比增加近5万吨。自投产以来，已累计生产原油超13亿吨，占我国陆上原油总产量的近20%。
北京一季度计划开工160项重大项目
今年一季度，北京计划开工160项市区重大项目，总投资超2100亿元，聚焦城市更新、科技创新等领域，助推一季度投资开好局，持续发挥重大项目对北京市投资的重要支撑和引导带动作用。
截至2023年底“疆电外送”电量累计达7408亿千瓦时
记者从国家电网了解到，自2010年我国启动“疆电外送”以来，到2023年底，新疆累计外送电量达到7408亿千瓦时。其中，新能源外送电量突破2100亿千瓦时，占到总外送电量的近三成。
2023年南京海关RCEP签证出口货值居全国首位
据海关统计，2023年南京海关RCEP签证出口货值333.03亿元，居全国首位。符合条件的外贸企业可享受RCEP其他成员国关税优惠，享惠出口货物主要包括服装、化学品、塑料及其制品等。",https://tv.cctv.com/2024/01/14/VIDE2RumABo1TGpEC0fMIAcH240114.shtml
2024-01-15,00:02:04,国内联播快讯,"北交所公司企业债券市场开市首日走势平稳
今天（1月15日），北京证券交易所公司企业债券市场正式开市，共有3只企业债券上市交易，发行规模合计24.8亿元。首个交易日，共成交2296.82万元。目前，北交所已初步形成包括国债、地方政府债、公司债、企业债，以及科创债、绿色债等10个专项品种在内的基础债券产品体系。
全国已建成工会驿站18.42万个
记者今天（1月15日）从全国总工会了解到，截至目前，我国已建成工会驿站18.42万个，专门供环卫工人、快递员、外卖配送员等户外劳动者休息、取暖等，覆盖服务职工群众1.47亿人，年服务突破10亿人次。
2023年广西对东盟进出口值超3300亿元
据南宁海关统计，2023年，广西对东盟进出口值3394.4亿元，同比增长22.8%，创历史新高。2023年，广西进出口总值6936.5亿元，同比增长7.3%，高于全国进出口增速7.1个百分点。
上合示范区2023年到发中欧班列增长11.4%
据青岛海关统计，2023年，上合示范区到发中欧班列863列，同比增长11.4%，运送货物总重约61.4万吨，进出口值71.24亿元。上合示范区启动建设7年来，到发中欧班列3249列，发运集装箱26.7万标箱，运送货物总重约224.5万吨。
今年首次大范围雨雪过程开启
中央气象台预计，今天（1月15日）至19日，我国迎来今年首次大范围雨雪天气过程，陕西、山西、河南、湖北西部、山东等地有雨转雨夹雪或小到中雪，局地大雪或暴雪，陕西南部、湖北西部等地山区有冻雨，江淮、江南等地部分地区有大雨。本次雨雪天气过程影响范围广、持续时间长，部分地区雨雪相态复杂，需注意防范。",https://tv.cctv.com/2024/01/15/VIDEId9XEhsRK1w5F2cvMaPP240115.shtml
2024-01-16,00:02:27,国内联播快讯,"《关于质量基础设施助力产业链供应链质量联动提升的指导意见》发布
市场监管总局、国家发展改革委等5部门近日联合印发《关于质量基础设施助力产业链供应链质量联动提升的指导意见》。到2025年，建设国家质量标准实验室10家，以及一批国家产业计量、检验检测等中心，助力产业链供应链质量联动提升。
长三角一体化示范区发布新一轮重大建设项目三年行动计划
今天（1月16日），长三角生态绿色一体化发展示范区新闻发布会在上海举办，会上介绍了新一轮重大建设项目三年行动计划，明确了青浦西岑科创中心等重点区域，以及生态环保、设施互通、产业创新、民生服务四大重点领域的2024—2026年建设目标、年度重要功能性项目建设安排。
中央财政推动豫鲁实施新一轮黄河流域横向生态保护补偿
近期，山东、河南正式签订新一轮《黄河流域（豫鲁段）横向生态保护补偿协议》，河南确保黄河入鲁水质保持在二类以上，山东作为受益方兑现河南生态补偿资金，中央财政安排资金予以奖励支持，补偿期限延续至2025年。目前财政部已会同相关部门推动21个省份在20个流域（河段）建立起跨省横向生态保护补偿机制。
2023年以工代赈带动超250万名群众务工就业
记者今天（1月16日）从国家发展改革委了解到，2023年，我国下达以工代赈中央投资109亿元，比2022年增加34亿元。通过实施以工代赈政策，累计吸纳带动253.4万名低收入群众务工就业，人均增收超过1.4万元。
2024寒假儿童关爱服务活动启动
今天（1月16日），全国妇联、中央网信办等16个部门部署开展寒假儿童关爱服务活动。面向广大儿童开展家教指导、亲子阅读、安全教育等活动，动员“爱心妈妈”、志愿者等进行亲情陪伴、学业辅导等结对帮扶服务。
经港珠澳大桥珠海公路口岸通关的港澳单牌车突破150万辆次
据拱北海关统计，截至今天（1月16日），经港珠澳大桥珠海公路口岸通关的香港、澳门单牌车突破150万辆次。目前，海关的客车单向验放能力已从2023年初每小时验放400辆次提高至目前每小时超过900辆次，增长1.25倍。",https://tv.cctv.com/2024/01/16/VIDE8dMCJa5gzkO7LFBrQb7g240116.shtml
2024-01-17,00:02:37,国内联播快讯,"新版《稳外贸稳外资税收政策指引》发布
国家税务总局近日发布新版《稳外贸稳外资税收政策指引》。其中，稳外贸相关税收政策包括出口货物劳务税收政策、外贸新业态税收政策等19项，稳外资相关税收政策包括鼓励外商投资税收政策等32项。
《生产安全事故罚款处罚规定》今年3月1日起施行
应急管理部近日公布了《生产安全事故罚款处罚规定》，明确了事故发生单位和主要负责人的范围，对“迟报、漏报、谎报和瞒报”行为的情形认定做出明确规定，进一步加大了对生产经营单位及其负责人安全生产违法行为的罚款处罚力度。《规定》将于今年3月1日起施行。
我国启动智能网联汽车“车路云一体化”应用试点
今天（1月17日），工业和信息化部等五部门印发通知，启动为期三年的智能网联汽车“车路云一体化”的应用试点工作。试点区域将实现5G通信网络全覆盖，交通信号机和交通标识等联网率达90%以上，试点运行车辆将全部安装车载终端和车辆数字身份证书载体。
深圳出口连续31年居内地外贸城市首位
据深圳海关统计，2023年，深圳市外贸进出口3.87万亿元，规模创历史新高，同比增长5.9%。其中，出口2.46万亿元，规模连续31年居内地外贸城市首位，同比增长12.5%。
四川盆地再添千亿方大气田
中国石化今天（1月17日）发布消息，经自然资源部专家组审定，四川盆地新增探明地质储量超1330亿立方米的天然气田，为保障国家能源安全作出积极贡献。
我国最大清洁能源汽车运输船首航欧洲
今天（1月17日），由我国船东投资建设的、现役装载量最大的清洁能源汽车运输船在上海海通国际汽车出口码头首航欧洲。该船长200米，宽38米，拥有7600个车位，此次共搭载约5000辆中国自主品牌新车出海，其中约有一半为新能源汽车。
少先队员与载人航天面对面活动在海南文昌举行
日前，少先队员与载人航天面对面活动在海南文昌举行。来自全国各地少先队员代表通过聆听院士科普讲座、制作火箭模型、观摩火箭发射等活动，近距离感受中国航天事业发展成就。",https://tv.cctv.com/2024/01/17/VIDEgl1ntF4ocD0qOQ4vtSZQ240117.shtml
2024-01-18,00:03:39,国内联播快讯,"中等职业教育国家奖学金向紧缺专业倾斜
《中等职业教育国家奖学金评审办法》近日正式公布，更加突出技能导向，倾斜范围增加“托育”和“护理”两个专业。2019年秋季学期起，我国设立中等职业教育国家奖学金，由中央财政出资，每年奖励2万名学生，每人6000元。
《大国工匠人才培育工程实施办法（试行）》印发
全国总工会近日印发《大国工匠人才培育工程实施办法（试行）》，计划每年遴选、培育200名左右大国工匠，示范引导各地、各行业每年积极支持培养1000名左右省部级工匠、5000名左右市级工匠。全国总工会设立大国工匠激励保障专项资金。工会将对大国工匠获得者比照全国劳模标准落实待遇。
儿童和学生用品安全管理将进一步加强
市场监管总局、教育部、工业和信息化部近日联合发布公告，加强儿童和学生用品安全管理。生产单位要严格按照相关国家强制性标准生产，在产品使用说明书和标签标识中，明确产品适用年龄等注意事项；销售单位不得销售来源不明、无标签标识产品。
2023年全社会用电量同比增长6.7%
国家能源局数据显示，2023年，全社会用电量92241亿千瓦时，同比增长6.7%。分产业看，第一产业用电量同比增长11.5%，第二产业用电量同比增长6.5%，第三产业用电量同比增长12.2%，城乡居民生活用电量同比增长0.9%。
2023年全国出入境人员超4.24亿人次
今天（1月18日），记者从国家移民管理局了解到，2023全国移民管理机构全年累计查验出入境人员4.24亿人次，同比上升266.5%。其中，内地居民2.06亿人次、港澳台居民1.83亿人次、外国人3547.8万人次。
2023年中非经贸深度合作先行区对非洲进出口额556.7亿元
国务院日前批复湖南省政府、商务部提交的《中非经贸深度合作先行区建设总体方案》。据统计，2023年湖南中非经贸深度合作先行区对非洲进出口额556.7亿元，2021—2023年，对非进出口额年均增长23.1%。湖南成为全国对非经贸合作最活跃的地区之一。 
津沽海河隧道启动掘进施工
今天（1月18日），津潍高铁关键节点——津沽海河隧道启动掘进施工，隧道全长约6.7公里。这是津潍高铁全线唯一一座隧道。津潍高铁全长348.9公里，是我国“八纵八横”京沪辅助通道和沿海通道的重要组成部分。
大藤峡水利枢纽首次达到61米正常蓄水位
今天（1月18日）10时，国家172项重大水利工程之一——广西大藤峡水利枢纽工程首次蓄水达到61米正常蓄水位，标志着工程的防洪、航运、发电、水资源配置、灌溉等综合效益将全面发挥，保障粤港澳大湾区用水安全。
我国探明近百万吨伟晶岩型单体锂矿
记者今天（1月18日）从自然资源部了解到，我国在四川雅江探获锂资源近百万吨，是亚洲迄今探明最大规模伟晶岩型单体锂矿。锂是动力电池、储能电池等产品的核心材料。
“2024全国网上年货节”今天启动
记者从商务部获悉，“2024全国网上年货节”今天（1月18日）拉开帷幕。活动将持续到2月17日，围绕数字、绿色、健康等三大新型消费，开展“新春焕新”主题促销，举办数商兴产、数商兴农、数商兴贸等活动。",https://tv.cctv.com/2024/01/18/VIDE1NeNkPCIH3yhHSj3cnna240118.shtml
2024-01-19,00:03:57,国内联播快讯,"2023年我国引资1.1万亿元
商务部今天（1月19日）发布数据显示，2023年，我国实际利用外资总额11339.1亿元人民币，全国新设立外商投资企业53766家，同比增长39.7%。高技术产业引资4233.4亿元人民币，占实际使用外资金额比重为37.3%，较2022年全年提升1.2个百分点，创历史新高。
2024年“消费帮扶新春行动”启动
国家发展改革委近日开展2024年“消费帮扶新春行动”，加大脱贫地区等欠发达地区特色农产品消费采购力度，鼓励赴脱贫地区开展县域文化旅游消费，继续强化对脱贫地区、国家乡村振兴重点帮扶县等产品和服务的帮销助销力度。
《关于防范遏制矿山领域重特大生产安全事故的硬措施》印发
日前，国务院安全生产委员会印发《关于防范遏制矿山领域重特大生产安全事故的硬措施》，从压实各级矿山安全生产责任、重大灾害治理等八方面提出具体举措，要求矿山企业健全重大事故隐患自查自改常态化机制。
杭绍甬高速（杭绍段）正式开通
今天（1月19日），长三角智慧交通示范项目——杭绍甬高速（杭绍段）建成通车。杭绍甬高速杭绍段连接杭州萧山和绍兴上虞，全长约52.8公里，设计时速120公里，双向六车道。通车后，将有效缓解杭州宁波间原有高速公路的交通压力。
陕西中欧班列开通西安至格鲁吉亚波季线路
今天（1月19日），陕西西安至格鲁吉亚波季的首趟中欧班列从西安国际港站出发，将采用铁、海多式联运方式，全程7800多公里，历时15天抵达波季。至此，陕西中欧班列已常态化稳定开行干线18条，覆盖欧亚45个国家和地区。
《中国生物多样性保护战略与行动计划（2023—2030年）》发布
生态环境部近日发布《中国生物多样性保护战略与行动计划（2023—2030年）》，提出到2030年，至少30%的陆地、内陆水域、沿海和海洋退化生态系统得到有效恢复，陆域生态保护红线面积不低于陆域国土面积的30%，海洋生态保护红线面积不低于15万平方公里。
北方多地降雪持续 明起中东部大范围降温
昨晚（1月18日）开始，宁夏、内蒙古、山西等地出现大范围降雪。宁夏银川、中卫，山西太原、吕梁等地多条高速公路临时封闭。内蒙古呼和浩特的客运班车今天全部停运。受强冷空气影响，未来三天，我国中东部地区气温将下降6～10℃，内蒙古中部、陕西北部、华北西部等地气温将下降12～14℃，提醒公众做好防风保暖措施。
第十二届全国少数民族传统体育运动会发布赛事项目
将于今年11月在海南三亚举行的第十二届全国少数民族传统体育运动会今天（1月19日）在京举行新闻发布会，介绍筹备情况。本届运动会共设18项极具民族特色的竞赛项目和160余项表演项目，设立海南、新疆两个赛区，共20个场馆场地。
《高端访谈》今晚播出对世界经济论坛主席施瓦布独家专访
今晚（1月19日），总台央视新闻频道《高端访谈》栏目将播出对世界经济论坛主席施瓦布的独家专访。施瓦布赞赏中国改革开放成就，并表示中国经济有较大增长空间。节目还将在央视新闻、央视频、央视网等新媒体平台同步上线。",https://tv.cctv.com/2024/01/19/VIDEpT8PkEqQYUD4HZUvq4DT240119.shtml
2024-01-20,00:02:29,国内联播快讯,"天舟六号货运飞船已受控再入大气层
昨天（1月19日）20时37分，天舟六号货运飞船受控再入大气层。飞船绝大部分器件在再入大气层过程中烧蚀销毁，少量残骸落入预定安全海域。天舟六号货运飞船于1月12日顺利撤离空间站组合体，并于独立飞行期间，成功释放大连理工大学试验卫星。
我国农村中小银行总资产55万亿元
金融监管总局最新统计，我国农村中小银行总资产已达55万亿元，占银行业总资产14%。截至2023年末，农村中小银行涉农贷款余额16万亿元，小微企业贷款余额17万亿元，支农支小贷款占各项贷款比例长期保持在80%左右。
第十四届冬运会43个竞技比赛小项已完赛
19日晚，第十四届全国冬季运动会花样滑冰（青年组）比赛在内蒙古冰上运动训练中心结束，北京队包揽了冰舞、男子单人滑、女子单人滑三个项目的金牌。“十四冬”竞技比赛项目设8个大项、16个分项、176个小项，截至目前已完成雪车、冰壶（青年组）、速度滑冰（公开组）等竞技比赛小项43个，群众比赛2个大项4个小项也已全部完成。
冬青奥首日 中国队摘得一金两银
在今天（1月20日）上午进行的2024年韩国江原道冬青奥会短道速滑女子1500米决赛中，中国队选手杨婧茹和李金恣分别以2分33秒148、2分41秒543的成绩包揽金银牌，这是中国体育代表团在本届冬青奥会的首枚金牌和银牌。随后进行的男子1500米决赛，张心喆收获一枚银牌。
寒潮来袭 多地雨雪降温
今天（1月20日）是大寒节气，中央气象台继续发布寒潮蓝色预警。内蒙古、河北、东北、西北的部分地区出现小到中雪或雨夹雪。江南、西南东部、华南中西部地区出现小到中雨。中央气象台预计，未来三天，寒潮天气将继续东移南下，受其影响，四川、贵州、江南大部将迎来降雪，局地有大暴雪，需防范雨雪冰冻天气带来的不利影响。",https://tv.cctv.com/2024/01/20/VIDE8JtFertW29O7iROtYbiP240120.shtml
2024-01-21,00:01:32,国内联播快讯,"47项自贸试验区制度创新最新成果发布
近日，商务部集中发布47项自贸试验区制度创新成果，聚焦贸易便利化、政府职能转变、外资准入等多个领域。截至目前，国家层面已累计推广349项自贸试验区制度创新成果，对推进高水平开放、推动高质量发展发挥了重要示范引领作用。
中央储备粮直属库实现数字化监管全覆盖
记者从中储粮集团获悉，截至目前，全国400多家中央储备粮直属库已实现智能化监管全覆盖，通过智能出入库、数字仓储、AI预警等技术，实现粮食收储全过程、全链条监管。
国家卫生健康委要求加强医学证明文件类医疗文书管理
国家卫生健康委近日印发通知要求，进一步加强出生医学证明、居民死亡医学证明、职业病诊断证明等医疗文书管理工作。医疗机构不得向未在本机构就诊的人员开具医疗文书，不得出具虚假医疗文书以及与医师执业范围无关，或者与执业类别不相符的医疗文书。
冬青奥第二日 中国队再摘两金一银
2024年韩国江原道冬青奥会今天（1月21日）继续进行。在上午进行的短道速滑女子1000米决赛中，中国队选手李金恣和杨婧茹包揽金、银牌。随后进行的短道速滑男子1000米决赛，张心喆夺得冠军。目前，中国体育代表团已在本届冬青奥会上取得三金三银的成绩。",https://tv.cctv.com/2024/01/21/VIDEPcBYUS03WGIQTL7YrR4F240121.shtml
